WADMKC,WADMKK,KDCPUM,KDPKAB,LUASWH,SRS_ID,geometry,latitude,longitude
MATRAMAN,JAKARTA TIMUR,317501,3175,485.76,,"POLYGON ((106.872419673 -6.191962009999991, 106.872513379 -6.191970640000014, 106.872636536 -6.19198198200001, 106.872762102 -6.191993545999985, 106.872921559 -6.192008231999987, 106.8729648 -6.192012213999984, 106.87300225 -6.192017490000012, 106.873160244 -6.192039743999994, 106.873837176 -6.192135103999982, 106.873983331 -6.192155691999965, 106.874191298 -6.192181741999999, 106.874505754 -6.192221128000027, 106.874667536 -6.19224139200003, 106.874888804 -6.192269107000006, 106.87512737 -6.192298988999987, 106.875127663 -6.192299026000008, 106.875122355 -6.192328378000017, 106.875121791 -6.192331497999994, 106.875085996 -6.192529463000025, 106.874996397 -6.192984066000001, 106.874912513 -6.193409662000019, 106.874894046 -6.193503358999978, 106.874821991 -6.193833844999972, 106.874773904 -6.194054393999971, 106.874758272 -6.194126090999979, 106.874730198 -6.194266063999975, 106.874658942 -6.194621326000011, 106.874510885 -6.195359499999995, 106.874453586 -6.195645179000003, 106.874439912 -6.195713352999982, 106.874396273 -6.195928207000013, 106.874361754 -6.196099493000019, 106.874232287 -6.196746877000019, 106.874194014 -6.196931818999992, 106.874192196 -6.196940602999965, 106.874183676 -6.196981774999981, 106.874182939 -6.196986776000024, 106.874182813 -6.19698761900002, 106.874181886 -6.196992000000023, 106.874181255 -6.196994990000011, 106.874171201 -6.197042490999991, 106.874130815 -6.197237932000013, 106.874020583 -6.197810611000024, 106.873943501 -6.198211060000006, 106.873940818 -6.198224967999981, 106.873932112 -6.198261598999984, 106.873711935 -6.199187408999983, 106.873689868 -6.199280202000018, 106.873689065 -6.199284050000021, 106.873607449 -6.199616778000006, 106.873590325 -6.199688546999991, 106.873530303 -6.199949415999984, 106.873498766 -6.200086477000013, 106.873498754 -6.200086533999982, 106.873492127 -6.200115342000004, 106.873470747 -6.200208259000027, 106.873465559 -6.200233771000005, 106.873459556 -6.200263286999986, 106.873449306 -6.200313687999991, 106.873441182 -6.200353625999983, 106.873437456 -6.200371952000013, 106.87343084 -6.200404484999986, 106.87342294 -6.200443330999978, 106.873415458 -6.200474066000027, 106.873414391 -6.200482722999999, 106.873411393 -6.200507061999979, 106.873391628 -6.200647645999999, 106.873391625 -6.20064767899999, 106.873372437 -6.200784166999992, 106.87334554 -6.200968633999993, 106.873345536 -6.200968665000002, 106.873339669 -6.201008908999992, 106.873337939 -6.201027077999979, 106.873329051 -6.201120437999974, 106.87332095 -6.201205560999997, 106.873306659 -6.20134496499997, 106.873305302 -6.201358196999994, 106.87330223 -6.201388165000031, 106.873297556 -6.201464585000005, 106.873288198 -6.201617587999976, 106.873286947 -6.201686628000012, 106.873286273 -6.20172387899999, 106.873283536 -6.201875105000004, 106.873283538 -6.201891064999989, 106.873283537 -6.201891268999993, 106.873283554 -6.202095164000006, 106.873283963 -6.202114264999985, 106.873282907 -6.202160983000002, 106.873285155 -6.202204025000012, 106.873286385 -6.202227606000014, 106.873286639 -6.202240228999981, 106.873287855 -6.202300438999994, 106.873288258 -6.202315223000022, 106.8732922 -6.202375564000018, 106.873299655 -6.20248969099999, 106.873301728 -6.202521414999974, 106.873302341 -6.202530872000017, 106.87330446 -6.202573734000002, 106.873311425 -6.20264189900001, 106.873312467 -6.202652098999981, 106.873321082 -6.20275533699999, 106.873332038 -6.202908465000007, 106.873335151 -6.202951985000034, 106.873367959 -6.203200133999987, 106.873369282 -6.203208947000006, 106.873394669 -6.203378025000004, 106.873396079 -6.203387415000014, 106.873405722 -6.203441516999981, 106.873413031 -6.203482525000023, 106.873414357 -6.203482794000032, 106.87343007 -6.203582278000004, 106.873589558 -6.204414632999995, 106.873591949 -6.204427115999985, 106.873595119 -6.204443662000021, 106.873606293 -6.204492669999977, 106.873637755 -6.204630661000004, 106.873641761 -6.204648238999995, 106.87367921 -6.204856419000012, 106.873716605 -6.205064310000016, 106.873745259 -6.205223602999983, 106.873754369 -6.205274244999996, 106.873756849 -6.205288030000022, 106.87376037 -6.205307608000003, 106.873799011 -6.205522417000005, 106.873828346 -6.205685491999987, 106.87387505 -6.206604312000032, 106.873875947 -6.206624603000023, 106.87387635 -6.206633672000003, 106.873884835 -6.206824287000023, 106.873887502 -6.206884176000015, 106.873918232 -6.207574463000017, 106.873931871 -6.207880858000008, 106.873950059 -6.208279122000027, 106.87395443 -6.208374810999997, 106.873957115 -6.208433629000021, 106.873967651 -6.208664307, 106.873968479 -6.208682426999982, 106.87397259 -6.208779987000016, 106.873975431 -6.208847386000003, 106.873987972 -6.209144814000015, 106.8739982 -6.209387425999971, 106.874011604 -6.209705333999976, 106.874011718 -6.209747739000024, 106.874011735 -6.20975396900002, 106.874017289 -6.209875279000017, 106.874020456 -6.209944426999986, 106.874023314 -6.210006847999979, 106.874027025 -6.210087933000016, 106.874029759 -6.210147623000013, 106.874032931 -6.210216897000008, 106.874034673 -6.210254937999995, 106.874038932 -6.210347962000013, 106.874042748 -6.210431298000004, 106.874043738 -6.210452922999986, 106.874048811 -6.210563725999977, 106.874053452 -6.210665081999998, 106.874060311 -6.210814889000001, 106.874062072 -6.210861248999998, 106.87406255 -6.210873814000029, 106.874074597 -6.211190932000018, 106.874076576 -6.211243016000023, 106.87408185 -6.211381831999978, 106.874085943 -6.21148958100003, 106.874115414 -6.212308316000018, 106.874138842 -6.212959172000015, 106.874154261 -6.213387549999987, 106.874159391 -6.21353448700001, 106.874165601 -6.213669057000002, 106.87419333 -6.214269848000021, 106.874206392 -6.21468168000001, 106.874207319 -6.214710909000012, 106.874215551 -6.214909046999992, 106.874082807 -6.21491411199997, 106.873498923 -6.214936393000023, 106.873097915 -6.214965457000003, 106.872999155 -6.214968372999974, 106.872805281 -6.214974095999997, 106.872650763 -6.214978657000012, 106.872588157 -6.214980503999982, 106.872587293 -6.214980529999995, 106.87244262 -6.214984801000021, 106.872397792 -6.21498612400001, 106.872228162 -6.214991130999983, 106.872216551 -6.214991473999987, 106.872123719 -6.214994214000005, 106.872035009 -6.214993676999989, 106.871996494 -6.214993422000018, 106.871800768 -6.214992129999988, 106.871782331 -6.21499200800002, 106.871765657 -6.214991897999997, 106.871664701 -6.214991230999993, 106.871663825 -6.214991225000004, 106.871638486 -6.214991058000007, 106.871576691 -6.214990650000003, 106.871536737 -6.214990386000003, 106.871461798 -6.214989890000024, 106.871453384 -6.214989834999979, 106.871404084 -6.214989510999996, 106.871339958 -6.214989086999999, 106.871294293 -6.214988785000004, 106.871234663 -6.214988392000012, 106.871192299 -6.214988111000028, 106.871162805 -6.214987916999973, 106.871156763 -6.214987876999992, 106.871111258 -6.214987575999992, 106.871074026 -6.214987330999974, 106.87103957 -6.214987102999993, 106.87094429 -6.214986473999999, 106.87069461 -6.214984824000003, 106.87048936 -6.214983468000009, 106.869975279 -6.214980071999996, 106.869620016 -6.214980900999997, 106.869619959 -6.21498090099999, 106.869576548 -6.214981002999987, 106.869322516 -6.214981595999981, 106.869302989 -6.214981641000016, 106.868957559 -6.214982447000005, 106.868720332 -6.214983000000017, 106.868689775 -6.214983072000003, 106.868644928 -6.214983175999977, 106.868535125 -6.214983431999999, 106.868259897 -6.21498407299998, 106.867852077 -6.214985022999993, 106.867569938 -6.214965902000014, 106.867244755 -6.214870216000012, 106.866938697 -6.214707529999997, 106.866827675 -6.214604087999991, 106.866691679 -6.214477375999987, 106.866324533 -6.214135294999998, 106.866119144 -6.213943927999993, 106.865949986 -6.213786316999979, 106.865852982 -6.213695934999975, 106.865757467 -6.213606941000021, 106.865731103 -6.213582201000006, 106.865552818 -6.213414902000015, 106.865437549 -6.213306735999987, 106.865433485 -6.213302971000012, 106.865392866 -6.213265341000018, 106.865392819 -6.21326529700002, 106.865371367 -6.213245423999987, 106.865132686 -6.213024307999999, 106.865087147 -6.212982119000007, 106.865066462 -6.212962957000007, 106.864995022 -6.212896773999996, 106.864819106 -6.212733803999985, 106.864782205 -6.212699618999974, 106.864724219 -6.212645898999994, 106.864620266 -6.212549595999969, 106.864511676 -6.212448995999976, 106.864351477 -6.212300584999986, 106.864342101 -6.212291671999994, 106.864308182 -6.212259431999993, 106.864134531 -6.212094379000003, 106.864082915 -6.212069670000012, 106.864036514 -6.212047456999976, 106.863966282 -6.212013834999992, 106.863917001 -6.211990243999991, 106.863835942 -6.211951439000021, 106.863828811 -6.211948027000002, 106.863804218 -6.211936252999972, 106.863781009 -6.211925142999966, 106.863752724 -6.211907653000025, 106.863744709 -6.211902698000022, 106.863661414 -6.211851190000006, 106.863602173 -6.211814559999986, 106.863568203 -6.211793554999989, 106.863348751 -6.211695002999993, 106.863067964 -6.211577181000003, 106.863052083 -6.211570542999992, 106.863035368 -6.21156840100003, 106.862674305 -6.21152268700001, 106.862466876 -6.211520345999983, 106.862464012 -6.211520314999978, 106.862273941 -6.211517999000028, 106.86225551 -6.21151929899998, 106.862061585 -6.211532977999985, 106.861864334 -6.211583239999977, 106.861669713 -6.211663847000018, 106.861579247 -6.211695037000031, 106.861148445 -6.211876458000009, 106.860850361 -6.212000538999972, 106.860793662 -6.212024142000019, 106.860780902 -6.212029497999989, 106.859879417 -6.212407891999987, 106.859863367 -6.212414629000021, 106.859756746 -6.212459383000002, 106.859613821 -6.212517438000028, 106.859370674 -6.212616206000005, 106.859037274 -6.21275163400002, 106.858690393 -6.212892537000019, 106.858345459 -6.213040062000006, 106.858130453 -6.213129089999995, 106.858099771 -6.213087094999995, 106.85801391 -6.212969579999989, 106.857838789 -6.212729894999987, 106.857818407 -6.212701998999981, 106.85780518 -6.212684761999973, 106.85777263 -6.212642344000017, 106.857509946 -6.212300030000001, 106.857240948 -6.212070338999987, 106.857065203 -6.211916014999991, 106.856964777 -6.21185141500001, 106.856533415 -6.211732262999993, 106.856380174 -6.211689934999982, 106.856199059 -6.211642029000013, 106.856068147 -6.211607402000033, 106.85567722 -6.211553584999995, 106.855129566 -6.211385510999996, 106.855083629 -6.211371413999979, 106.855028398 -6.211354464000012, 106.85498826 -6.211342145999989, 106.854823628 -6.211291619999999, 106.854629954 -6.211237793000011, 106.854522357 -6.211140891000016, 106.85445421 -6.211083468000024, 106.854446779 -6.211072075999988, 106.854441198 -6.21106352100002, 106.854440164 -6.211062266999989, 106.854416573 -6.211026511999983, 106.854379727 -6.21097066499999, 106.854321501 -6.210882482999972, 106.854195965 -6.210706619000004, 106.854133061 -6.210654433000001, 106.854074321 -6.210605702000002, 106.853776333 -6.21035849100002, 106.853711683 -6.210299679999991, 106.853618521 -6.21021493199998, 106.853314118 -6.209983727999991, 106.853301334 -6.20997401800003, 106.853023147 -6.209762726000015, 106.852938043 -6.209714727999999, 106.852628628 -6.209540216999978, 106.852460841 -6.20948749299999, 106.852194659 -6.209403849000011, 106.852119546 -6.209379919000004, 106.851970036 -6.209332285000019, 106.851473772 -6.209174175999979, 106.851173709 -6.209012499999965, 106.851071192 -6.208957262999996, 106.85099097 -6.208914038999986, 106.850960897 -6.208897835000017, 106.850792971 -6.208771806000015, 106.85079264 -6.208771556999984, 106.850630933 -6.208650196000005, 106.850617011 -6.20863697700002, 106.850464281 -6.208491953000017, 106.850455487 -6.20848360299999, 106.85013957 -6.208183626999986, 106.850058352 -6.208120303999983, 106.849933071 -6.208022626000001, 106.84955496 -6.207727826999989, 106.849499422 -6.207704380999988, 106.849454269 -6.20768531900001, 106.849393889 -6.207659830000005, 106.849325425 -6.207630928000007, 106.84909589 -6.207584055999964, 106.849096157 -6.207582586999995, 106.849099558 -6.20756386599998, 106.849148022 -6.207297121000003, 106.849186118 -6.207087439000018, 106.849202832 -6.206995445000024, 106.849242178 -6.206778886000003, 106.849253658 -6.206715695000007, 106.849272756 -6.206651599999979, 106.849375581 -6.206306525999987, 106.849409976 -6.20623152799999, 106.849475992 -6.206087582999994, 106.84955386 -6.205986269999982, 106.849610807 -6.205912176000025, 106.849655303 -6.205854280999969, 106.849672917 -6.205840324, 106.849741376 -6.205786083000016, 106.849770764 -6.205764905000025, 106.849841107 -6.205714214999992, 106.849920692 -6.205656864999981, 106.849964522 -6.205637955999972, 106.8501287 -6.20556712799998, 106.850252084 -6.205541793999995, 106.850268137 -6.205538498000004, 106.85026857 -6.205538408999983, 106.850270469 -6.205538570999975, 106.850273958 -6.205538868000019, 106.85028242 -6.205539588000028, 106.850287431 -6.205540014999998, 106.850322762 -6.205543023000019, 106.850327124 -6.205543394000012, 106.850328546 -6.20554351499998, 106.850437132 -6.205552758999993, 106.850609285 -6.205642479999994, 106.850703936 -6.205689835999976, 106.850804623 -6.205740213000009, 106.850879097 -6.20577747499999, 106.850896205 -6.205786034000033, 106.851152377 -6.205877978999971, 106.851154743 -6.205878826999998, 106.851226163 -6.205904460999995, 106.851452109 -6.205958289000026, 106.851462982 -6.205959474999982, 106.85156417 -6.205970518000018, 106.851649364 -6.205979816000021, 106.851860965 -6.205983393999993, 106.851982902 -6.205965443000031, 106.852129944 -6.205922365999975, 106.852202233 -6.20591189200002, 106.85240251 -6.205882873000008, 106.852506516 -6.205875691000021, 106.852617696 -6.205886453000007, 106.8526593 -6.205895558000003, 106.852732464 -6.205911571999986, 106.852737843 -6.205915113000006, 106.85300504 -6.206091016000013, 106.85301277 -6.206099823999978, 106.853134159 -6.206238164999999, 106.853150669 -6.20625693900001, 106.853238829 -6.206357189000017, 106.853287455 -6.20641248099998, 106.85329197 -6.206417616999994, 106.853385221 -6.206478627000023, 106.853460538 -6.206521694000005, 106.853562937 -6.206545112000009, 106.853586065 -6.206550401000017, 106.853693659 -6.206586287999975, 106.85380484 -6.206593461000005, 106.853901672 -6.206568331000031, 106.854010481 -6.206538895000002, 106.854034368 -6.206532432999998, 106.854489834 -6.206320650000005, 106.854645775 -6.20621308300003, 106.854755222 -6.206137588999982, 106.855013433 -6.205911458000001, 106.855060678 -6.205856433000007, 106.855072746 -6.205842378999985, 106.855207145 -6.205685851999996, 106.855210675 -6.205681742000027, 106.855266875 -6.205610690000008, 106.855278812 -6.205595598999995, 106.855326391 -6.205511430999985, 106.85539316 -6.205393316000025, 106.855433014 -6.205322813999993, 106.855557521 -6.20506831300002, 106.855687623 -6.204802372000011, 106.855709139 -6.204744944000024, 106.855712629 -6.204727435999982, 106.855727322 -6.204653705999992, 106.855753082 -6.204524454000023, 106.855780849 -6.204386025000025, 106.855795187 -6.204267581999997, 106.855795116 -6.204264216000007, 106.855794083 -6.204214713999981, 106.855793834 -6.204202792999982, 106.855784401 -6.203750743000008, 106.855760287 -6.203604725999978, 106.855749967 -6.203542234999988, 106.855732047 -6.203433727999999, 106.855716237 -6.203337992999998, 106.855648084 -6.203093935000019, 106.855486677 -6.20274579300002, 106.855321692 -6.202562754999977, 106.855188302 -6.202476950000008, 106.85517623 -6.202469183000002, 106.855171058 -6.202465855999998, 106.855035437 -6.202411573000011, 106.855009667 -6.202401258999999, 106.854964977 -6.202397820999972, 106.854496809 -6.202361804000012, 106.854448265 -6.202354629000019, 106.854367676 -6.202342719999985, 106.854273062 -6.202328737000007, 106.854181202 -6.202315161000009, 106.853912393 -6.202256374000006, 106.853570117 -6.202181519000022, 106.853524883 -6.202171626999981, 106.853475252 -6.202154006000002, 106.853413702 -6.202132150999994, 106.853237964 -6.202049609000031, 106.853155911 -6.202017887000014, 106.853130623 -6.202008110000012, 106.852922355 -6.201927591999995, 106.852800271 -6.201901877000019, 106.852717927 -6.201884532000009, 106.852644239 -6.201887608999979, 106.852631854 -6.201888125999979, 106.852559365 -6.201933515000004, 106.852094774 -6.202224414000007, 106.851875146 -6.20236192999999, 106.851847906 -6.202380106000023, 106.851767556 -6.202433718000007, 106.851738759 -6.202436386999977, 106.851702375 -6.202439760000003, 106.851646733 -6.20244492, 106.851583775 -6.202450756000014, 106.851573892 -6.202451672999979, 106.851505749 -6.202448086000008, 106.851387391 -6.202315291999986, 106.851299724 -6.202149962000026, 106.851285762 -6.202117682999983, 106.851214548 -6.201953049999982, 106.851202578 -6.201925560000009, 106.851120534 -6.201737139999971, 106.85108886 -6.201655057999968, 106.85108773 -6.201652126999986, 106.851075739 -6.201623040999997, 106.851072575 -6.201615365000004, 106.851498528 -6.201378517000028, 106.851568737 -6.201339616999978, 106.851699362 -6.201267244000009, 106.851767501 -6.201220582000023, 106.851875089 -6.201134436000018, 106.852280069 -6.200784589000018, 106.852818274 -6.200319653000009, 106.853463854 -6.199771741000012, 106.853873112 -6.199424399000006, 106.853879802 -6.199418720999965, 106.853924559 -6.199376823000022, 106.854029187 -6.199278884000026, 106.854127071 -6.199187253999978, 106.85422256 -6.199097869000015, 106.854286295 -6.199038207999997, 106.854382124 -6.198948502000004, 106.854443804 -6.198890764999984, 106.854488711 -6.198848727999978, 106.8545548 -6.198802103999978, 106.854648433 -6.198736048000004, 106.854765539 -6.198653433999985, 106.854770475 -6.198649950999999, 106.854922925 -6.198542402999982, 106.855112798 -6.198408453000015, 106.855281255 -6.198289612000004, 106.855372694 -6.198225104000016, 106.855538952 -6.198107815000006, 106.855585999 -6.198074623000018, 106.855610375 -6.198057428000033, 106.8556227 -6.198048733000001, 106.855670116 -6.198015280999981, 106.855746828 -6.19796116300001, 106.855877476 -6.197868995000019, 106.855982513 -6.197794895000023, 106.85601192 -6.197774149000002, 106.856029924 -6.197761447000005, 106.856105355 -6.197708232000019, 106.856244204 -6.197610277000029, 106.856305659 -6.197566923000006, 106.856379853 -6.197514581999988, 106.856552918 -6.197392488999986, 106.85672795 -6.19726900900003, 106.856925814 -6.197136582999976, 106.85713933 -6.196993682000022, 106.85716301 -6.196977834000002, 106.857333598 -6.196863662999984, 106.857347138 -6.196854600999979, 106.857420423 -6.196805552999986, 106.857505984 -6.196748289000027, 106.857554732 -6.196715663000012, 106.857595774 -6.196688194999986, 106.857618537 -6.196672960000008, 106.857627034 -6.196667272000012, 106.857644301 -6.19665571600001, 106.857758337 -6.196579357000016, 106.857783336 -6.196562617999968, 106.857864899 -6.196508003000016, 106.857958289 -6.196445465999996, 106.858054296 -6.19638117800003, 106.858132534 -6.196328790000003, 106.858244681 -6.196253694000006, 106.858365433 -6.196172837000014, 106.858375464 -6.196166020000013, 106.858380832 -6.196162373999979, 106.858578261 -6.196028194000013, 106.859039609 -6.195714644000027, 106.859232773 -6.195583360999994, 106.859285089 -6.195548009999978, 106.859398865 -6.195471132000022, 106.859462899 -6.195427863000028, 106.859604283 -6.195332328000008, 106.86005316 -6.19502901599998, 106.860177715 -6.194944854000028, 106.860624294 -6.194643093000022, 106.860975396 -6.194415220000001, 106.861168162 -6.194290111999974, 106.861243085 -6.194241486000017, 106.861302928 -6.194202647, 106.861331225 -6.194184279999994, 106.861351398 -6.194171187, 106.861482916 -6.194085830999999, 106.861779294 -6.193893477000016, 106.861789943 -6.193886564000024, 106.861831169 -6.193863797999998, 106.861832115 -6.193863275000011, 106.862001922 -6.193769499999968, 106.862158899 -6.193682812000024, 106.862358413 -6.19357263299997, 106.862517901 -6.193484555999984, 106.862791179 -6.193348551999975, 106.862929713 -6.193279605999983, 106.863159835 -6.193165078999979, 106.863176243 -6.193159282000005, 106.863306214 -6.193113363999998, 106.863341178 -6.193101011999993, 106.863342733 -6.193100462000022, 106.863359991 -6.193094853999983, 106.863360054 -6.193094831999988, 106.863423819 -6.193074109000002, 106.863486918 -6.193053602000025, 106.863641817 -6.193003257999978, 106.863742303 -6.192970600000023, 106.863871863 -6.192928492000027, 106.864040277 -6.192873756999966, 106.86404569 -6.192871997000003, 106.864171162 -6.192831219000031, 106.864229847 -6.192816747999982, 106.864258113 -6.192809776999983, 106.864315103 -6.192795303000032, 106.864331951 -6.192791023999973, 106.864899176 -6.19265171, 106.865249559 -6.192589237999986, 106.865422775 -6.192558354000028, 106.865796061 -6.192517866999993, 106.866333633 -6.192459561000022, 106.866416183 -6.192450607999995, 106.866568876 -6.192434116000024, 106.867031415 -6.192384154000029, 106.86707973 -6.192378935000015, 106.867178776 -6.192369036000006, 106.867979815 -6.192288979000018, 106.868149645 -6.192276655999995, 106.86821489 -6.192271921999979, 106.868518506 -6.192249890000024, 106.869001277 -6.192214857999994, 106.869178303 -6.192202011999992, 106.869443746 -6.192182751000017, 106.869514759 -6.192177597000009, 106.870002391 -6.192139500999986, 106.870043784 -6.192136268000008, 106.870169725 -6.19212642899998, 106.870601839 -6.192092671000005, 106.871831722 -6.192002967000014, 106.871831805 -6.192002961000016, 106.872262771 -6.191972932999996, 106.87226555 -6.191972738000012, 106.872419373 -6.191962010999989, 106.87241949 -6.191962022999973, 106.872419673 -6.191962009999991))",-6.203612994549977,106.86453674939486
